1	Virtuoso		   1349	      	Count= 57 	500	Virtuoso 42000 Error The estimated execution time 170493 (sec) exceeds the limit of 3000 (sec).	protein_cofunctional-proteins Q101244282
2	Virtuoso		      4	      	Count= 57 	500	Virtuoso 42000 Error The estimated execution time 1193456 (sec) exceeds the limit of 3000 (sec).	protein_cofunctional-proteins Q1024612
3	Virtuoso		      4	      	Count= 57 	500	Virtuoso 42000 Error The estimated execution time 170493 (sec) exceeds the limit of 3000 (sec).	protein_cofunctional-proteins Q1026649
4	Virtuoso		      4	      	Count= 57 	500	Virtuoso 42000 Error The estimated execution time 170493 (sec) exceeds the limit of 3000 (sec).	protein_cofunctional-proteins Q1032902
5	Virtuoso		      3	      	Count= 57 	500	Virtuoso 42000 Error The estimated execution time 170493 (sec) exceeds the limit of 3000 (sec).	protein_cofunctional-proteins Q104586124
6	Virtuoso		     16	      	Count= 0 	200		protein_cointeracting-proteins Q101244282
7	Virtuoso		      4	      	Count= 0 	200		protein_cointeracting-proteins Q1024612
8	Virtuoso		      4	      	Count= 0 	200		protein_cointeracting-proteins Q1026649
9	Virtuoso		      3	      	Count= 0 	200		protein_cointeracting-proteins Q1032902
10	Virtuoso		      3	      	Count= 0 	200		protein_cointeracting-proteins Q104586124
11	Virtuoso		      1	      	Count= 52 	400	Virtuoso 37000 Error SP030: SPARQL compiler, line 44: syntax error at 'BIND' before '('	protein_participates-in Q101244282
12	Virtuoso		      1	      	Count= 52 	400	Virtuoso 37000 Error SP030: SPARQL compiler, line 44: syntax error at 'BIND' before '('	protein_participates-in Q1024612
13	Virtuoso		      1	      	Count= 52 	400	Virtuoso 37000 Error SP030: SPARQL compiler, line 44: syntax error at 'BIND' before '('	protein_participates-in Q1026649
14	Virtuoso		      1	      	Count= 52 	400	Virtuoso 37000 Error SP030: SPARQL compiler, line 44: syntax error at 'BIND' before '('	protein_participates-in Q1032902
15	Virtuoso		      1	      	Count= 52 	400	Virtuoso 37000 Error SP030: SPARQL compiler, line 44: syntax error at 'BIND' before '('	protein_participates-in Q104586124
16	Virtuoso		   1717	      	Count= 75 	500	Virtuoso 22003 Error SR586: Incomplete RDF box as argument 0 for year().	protein_publications-per-year Q101244282
17	Virtuoso		     21	      	Count= 75 	500	Virtuoso 22003 Error SR586: Incomplete RDF box as argument 0 for year().	protein_publications-per-year Q1024612
18	Virtuoso		     17	      	Count= 75 	500	Virtuoso 22003 Error SR586: Incomplete RDF box as argument 0 for year().	protein_publications-per-year Q1026649
19	Virtuoso		     20	      	Count= 75 	500	Virtuoso 22003 Error SR586: Incomplete RDF box as argument 0 for year().	protein_publications-per-year Q1032902
20	Virtuoso		     21	      	Count= 75 	500	Virtuoso 22003 Error SR586: Incomplete RDF box as argument 0 for year().	protein_publications-per-year Q104586124
21	Virtuoso		      6	      	Count= 57 	500	Virtuoso 42000 Error The estimated execution time 3226725 (sec) exceeds the limit of 3000 (sec).	protein_similar-proteins Q101244282
22	Virtuoso		      3	      	Count= 57 	500	Virtuoso 42000 Error The estimated execution time 3226733 (sec) exceeds the limit of 3000 (sec).	protein_similar-proteins Q1024612
23	Virtuoso		      3	      	Count= 57 	500	Virtuoso 42000 Error The estimated execution time 3226725 (sec) exceeds the limit of 3000 (sec).	protein_similar-proteins Q1026649
24	Virtuoso		      3	      	Count= 57 	500	Virtuoso 42000 Error The estimated execution time 3226725 (sec) exceeds the limit of 3000 (sec).	protein_similar-proteins Q1032902
25	Virtuoso		      3	      	Count= 57 	500	Virtuoso 42000 Error The estimated execution time 3226725 (sec) exceeds the limit of 3000 (sec).	protein_similar-proteins Q104586124
