1	QLever		    541	      	Count= 0 	200		chemical-element_allotropes Q1038
2	QLever		     13	      	Count= 4 	200		chemical-element_data Q1038
3	QLever		    135	      	Count= 31 	200		chemical-element_isotopes Q1038
4	QLever		   2030	      	Count= 500 	200		chemical-element_recent-literature Q1038
5	QLever		     12	      	Count= 0 	200		chemical-element_allotropes Q104567
6	QLever		      4	      	Count= 0 	200		chemical-element_data Q104567
7	QLever		     94	      	Count= 0 	200		chemical-element_isotopes Q104567
8	QLever		   2055	      	Count= 500 	200		chemical-element_recent-literature Q104567
9	QLever		     11	      	Count= 0 	200		chemical-element_allotropes Q1046
10	QLever		      9	      	Count= 4 	200		chemical-element_data Q1046
11	QLever		    125	      	Count= 35 	200		chemical-element_isotopes Q1046
12	QLever		   2055	      	Count= 500 	200		chemical-element_recent-literature Q1046
13	QLever		     11	      	Count= 0 	200		chemical-element_allotropes Q1053
14	QLever		      8	      	Count= 4 	200		chemical-element_data Q1053
15	QLever		    128	      	Count= 30 	200		chemical-element_isotopes Q1053
16	QLever		   2031	      	Count= 500 	200		chemical-element_recent-literature Q1053
17	QLever		     11	      	Count= 0 	200		chemical-element_allotropes Q1054
18	QLever		     10	      	Count= 4 	200		chemical-element_data Q1054
19	QLever		    126	      	Count= 37 	200		chemical-element_isotopes Q1054
20	QLever		   1999	      	Count= 500 	200		chemical-element_recent-literature Q1054
